date,state,district,enrolment_count,update_count,Age_Group_0_18,Age_Group_19_40,Age_Group_41_60,Age_Group_60_Plus,year,month,day_of_week,is_weekend,year_month
2023-03-31,Uttar Pradesh,Uttar_District,11696,1259,2924,5263,2573,935,2023,3,4,0,2023-03
2023-03-31,Karnataka,Karnataka_District,5698,1165,1424,2564,1253,455,2023,3,4,0,2023-03
2023-03-31,Tamil Nadu,Tamil_District,7093,1973,1773,3191,1560,567,2023,3,4,0,2023-03
2023-03-31,Delhi,Delhi_District,4092,414,1023,1841,900,327,2023,3,4,0,2023-03
2023-03-31,West Bengal,West_District,4705,1016,1176,2117,1035,376,2023,3,4,0,2023-03
2023-04-01,Maharashtra,Maharashtra_District,6513,1110,1628,2930,1432,521,2023,4,5,1,2023-04
2023-04-01,Uttar Pradesh,Uttar_District,9795,1554,2448,4407,2154,783,2023,4,5,1,2023-04
2023-04-01,Karnataka,Karnataka_District,4751,1158,1187,2137,1045,380,2023,4,5,1,2023-04
2023-04-01,Tamil Nadu,Tamil_District,5883,1574,1470,2647,1294,470,2023,4,5,1,2023-04
2023-04-01,Delhi,Delhi_District,2769,756,692,1246,609,221,2023,4,5,1,2023-04
2023-04-01,West Bengal,West_District,4109,1086,1027,1849,903,328,2023,4,5,1,2023-04
2023-04-02,Maharashtra,Maharashtra_District,6326,1090,1581,2846,1391,506,2023,4,6,1,2023-04
2023-04-02,Uttar Pradesh,Uttar_District,9351,2100,2337,4207,2057,748,2023,4,6,1,2023-04
2023-04-02,Karnataka,Karnataka_District,4537,1180,1134,2041,998,362,2023,4,6,1,2023-04
2023-04-02,Tamil Nadu,Tamil_District,5958,1033,1489,2681,1310,476,2023,4,6,1,2023-04
2023-04-02,Delhi,Delhi_District,3149,625,787,1417,692,251,2023,4,6,1,2023-04
2023-04-02,West Bengal,West_District,3401,555,850,1530,748,272,2023,4,6,1,2023-04
2023-04-03,Maharashtra,Maharashtra_District,9993,1929,2498,4496,2198,799,2023,4,0,0,2023-04
2023-04-03,Uttar Pradesh,Uttar_District,15856,3100,3964,7135,3488,1268,2023,4,0,0,2023-04
2023-04-03,Karnataka,Karnataka_District,7686,1477,1921,3458,1690,614,2023,4,0,0,2023-04
2023-04-03,Tamil Nadu,Tamil_District,8706,1146,2176,3917,1915,696,2023,4,0,0,2023-04
2023-04-03,Delhi,Delhi_District,5351,712,1337,2407,1177,428,2023,4,0,0,2023-04
2023-04-03,West Bengal,West_District,6868,1714,1717,3090,1510,549,2023,4,0,0,2023-04
2023-04-04,Maharashtra,Maharashtra_District,10591,2230,2647,4765,2330,847,2023,4,1,0,2023-04
2023-04-04,Uttar Pradesh,Uttar_District,15437,2140,3859,6946,3396,1234,2023,4,1,0,2023-04
2023-04-04,Karnataka,Karnataka_District,8136,2308,2034,3661,1789,650,2023,4,1,0,2023-04
2023-04-04,Tamil Nadu,Tamil_District,8616,2573,2154,3877,1895,689,2023,4,1,0,2023-04
2023-04-04,Delhi,Delhi_District,5278,1441,1319,2375,1161,422,2023,4,1,0,2023-04
2023-04-04,West Bengal,West_District,6745,1208,1686,3035,1483,539,2023,4,1,0,2023-04
2023-04-05,Maharashtra,Maharashtra_District,10747,1530,2686,4836,2364,859,2023,4,2,0,2023-04
2023-04-05,Uttar Pradesh,Uttar_District,15991,4779,3997,7195,3518,1279,2023,4,2,0,2023-04
2023-04-05,Karnataka,Karnataka_District,7427,874,1856,3342,1633,594,2023,4,2,0,2023-04
2023-04-05,Tamil Nadu,Tamil_District,9377,1938,2344,4219,2062,750,2023,4,2,0,2023-04
2023-04-05,Delhi,Delhi_District,5673,1429,1418,2552,1248,453,2023,4,2,0,2023-04
2023-04-05,West Bengal,West_District,6655,1650,1663,2994,1464,532,2023,4,2,0,2023-04
2023-04-06,Maharashtra,Maharashtra_District,10259,1838,2564,4616,2256,820,2023,4,3,0,2023-04
2023-04-06,Uttar Pradesh,Uttar_District,15859,2396,3964,7136,3488,1268,2023,4,3,0,2023-04
2023-04-06,Karnataka,Karnataka_District,7783,1084,1945,3502,1712,622,2023,4,3,0,2023-04
2023-04-06,Tamil Nadu,Tamil_District,9053,1759,2263,4073,1991,724,2023,4,3,0,2023-04
2023-04-06,Delhi,Delhi_District,5269,1423,1317,2371,1159,421,2023,4,3,0,2023-04
2023-04-06,West Bengal,West_District,6903,1758,1725,3106,1518,552,2023,4,3,0,2023-04
2023-04-07,Maharashtra,Maharashtra_District,10784,2966,2696,4852,2372,862,2023,4,4,0,2023-04
2023-04-07,Uttar Pradesh,Uttar_District,15758,2489,3939,7091,3466,1260,2023,4,4,0,2023-04
2023-04-07,Karnataka,Karnataka_District,7642,1213,1910,3438,1681,611,2023,4,4,0,2023-04
2023-04-07,Tamil Nadu,Tamil_District,9571,1266,2392,4306,2105,765,2023,4,4,0,2023-04
2023-04-07,Delhi,Delhi_District,5686,1247,1421,2558,1250,454,2023,4,4,0,2023-04
2023-04-07,West Bengal,West_District,6067,1238,1516,2730,1334,485,2023,4,4,0,2023-04
2023-04-08,Maharashtra,Maharashtra_District,6067,1010,1516,2730,1334,485,2023,4,5,1,2023-04
2023-04-08,Uttar Pradesh,Uttar_District,9680,2056,2420,4356,2129,774,2023,4,5,1,2023-04
2023-04-08,Karnataka,Karnataka_District,4823,1427,1205,2170,1061,385,2023,4,5,1,2023-04
2023-04-08,Tamil Nadu,Tamil_District,5800,1411,1450,2610,1276,464,2023,4,5,1,2023-04
2023-04-08,Delhi,Delhi_District,3089,592,772,1390,679,247,2023,4,5,1,2023-04
2023-04-08,West Bengal,West_District,3898,404,974,1754,857,311,2023,4,5,1,2023-04
2023-04-09,Maharashtra,Maharashtra_District,5931,1313,1482,2668,1304,474,2023,4,6,1,2023-04
2023-04-09,Uttar Pradesh,Uttar_District,9744,2492,2436,4384,2143,779,2023,4,6,1,2023-04
2023-04-09,Karnataka,Karnataka_District,5157,1436,1289,2320,1134,412,2023,4,6,1,2023-04
2023-04-09,Tamil Nadu,Tamil_District,5176,1333,1294,2329,1138,414,2023,4,6,1,2023-04
2023-04-09,Delhi,Delhi_District,3373,754,843,1517,742,269,2023,4,6,1,2023-04
2023-04-09,West Bengal,West_District,3642,550,910,1638,801,291,2023,4,6,1,2023-04
2023-04-10,Maharashtra,Maharashtra_District,10039,2765,2509,4517,2208,803,2023,4,0,0,2023-04
2023-04-10,Uttar Pradesh,Uttar_District,15240,2409,3810,6858,3352,1219,2023,4,0,0,2023-04
2023-04-10,Karnataka,Karnataka_District,7590,1597,1897,3415,1669,607,2023,4,0,0,2023-04
2023-04-10,Tamil Nadu,Tamil_District,8702,1976,2175,3915,1914,696,2023,4,0,0,2023-04
2023-04-10,Delhi,Delhi_District,5699,1011,1424,2564,1253,455,2023,4,0,0,2023-04
2023-04-10,West Bengal,West_District,6470,1780,1617,2911,1423,517,2023,4,0,0,2023-04
2023-04-11,Maharashtra,Maharashtra_District,10587,1881,2646,4764,2329,846,2023,4,1,0,2023-04
2023-04-11,Uttar Pradesh,Uttar_District,15144,4024,3786,6814,3331,1211,2023,4,1,0,2023-04
2023-04-11,Karnataka,Karnataka_District,7823,1504,1955,3520,1721,625,2023,4,1,0,2023-04
2023-04-11,Tamil Nadu,Tamil_District,8672,1252,2168,3902,1907,693,2023,4,1,0,2023-04
2023-04-11,Delhi,Delhi_District,4731,1272,1182,2128,1040,378,2023,4,1,0,2023-04
2023-04-11,West Bengal,West_District,6613,1415,1653,2975,1454,529,2023,4,1,0,2023-04
2023-04-12,Maharashtra,Maharashtra_District,10215,2663,2553,4596,2247,817,2023,4,2,0,2023-04
2023-04-12,Uttar Pradesh,Uttar_District,15298,3551,3824,6884,3365,1223,2023,4,2,0,2023-04
2023-04-12,Karnataka,Karnataka_District,7781,1619,1945,3501,1711,622,2023,4,2,0,2023-04
2023-04-12,Tamil Nadu,Tamil_District,9532,1712,2383,4289,2097,762,2023,4,2,0,2023-04
2023-04-12,Delhi,Delhi_District,4849,1198,1212,2182,1066,387,2023,4,2,0,2023-04
2023-04-12,West Bengal,West_District,6746,1170,1686,3035,1484,539,2023,4,2,0,2023-04
2023-04-13,Maharashtra,Maharashtra_District,10176,1025,2544,4579,2238,814,2023,4,3,0,2023-04
2023-04-13,Uttar Pradesh,Uttar_District,15862,4461,3965,7137,3489,1268,2023,4,3,0,2023-04
2023-04-13,Karnataka,Karnataka_District,8195,1639,2048,3687,1802,655,2023,4,3,0,2023-04
2023-04-13,Tamil Nadu,Tamil_District,9418,2590,2354,4238,2071,753,2023,4,3,0,2023-04
2023-04-13,Delhi,Delhi_District,5508,1468,1377,2478,1211,440,2023,4,3,0,2023-04
2023-04-13,West Bengal,West_District,6278,1747,1569,2825,1381,502,2023,4,3,0,2023-04
2023-04-14,Maharashtra,Maharashtra_District,10668,1231,2667,4800,2346,853,2023,4,4,0,2023-04
2023-04-14,Uttar Pradesh,Uttar_District,16078,3710,4019,7235,3537,1286,2023,4,4,0,2023-04
2023-04-14,Karnataka,Karnataka_District,7435,1382,1858,3345,1635,594,2023,4,4,0,2023-04
2023-04-14,Tamil Nadu,Tamil_District,9360,1687,2340,4212,2059,748,2023,4,4,0,2023-04
2023-04-14,Delhi,Delhi_District,5486,1300,1371,2468,1206,438,2023,4,4,0,2023-04
2023-04-14,West Bengal,West_District,6260,932,1565,2817,1377,500,2023,4,4,0,2023-04
2023-04-15,Maharashtra,Maharashtra_District,5816,1420,1454,2617,1279,465,2023,4,5,1,2023-04
2023-04-15,Uttar Pradesh,Uttar_District,9270,2745,2317,4171,2039,741,2023,4,5,1,2023-04
2023-04-15,Karnataka,Karnataka_District,4807,1324,1201,2163,1057,384,2023,4,5,1,2023-04
2023-04-15,Tamil Nadu,Tamil_District,5596,901,1399,2518,1231,447,2023,4,5,1,2023-04
2023-04-15,Delhi,Delhi_District,2825,626,706,1271,621,226,2023,4,5,1,2023-04
2023-04-15,West Bengal,West_District,3539,647,884,1592,778,283,2023,4,5,1,2023-04
2023-04-16,Maharashtra,Maharashtra_District,6717,1929,1679,3022,1477,537,2023,4,6,1,2023-04
2023-04-16,Uttar Pradesh,Uttar_District,9185,1698,2296,4133,2020,734,2023,4,6,1,2023-04
2023-04-16,Karnataka,Karnataka_District,4723,781,1180,2125,1039,377,2023,4,6,1,2023-04
2023-04-16,Tamil Nadu,Tamil_District,5660,1361,1415,2547,1245,452,2023,4,6,1,2023-04
2023-04-16,Delhi,Delhi_District,2653,774,663,1193,583,212,2023,4,6,1,2023-04
2023-04-16,West Bengal,West_District,3878,1110,969,1745,853,310,2023,4,6,1,2023-04
2023-04-17,Maharashtra,Maharashtra_District,10561,1189,2640,4752,2323,844,2023,4,0,0,2023-04
2023-04-17,Uttar Pradesh,Uttar_District,15857,2217,3964,7135,3488,1268,2023,4,0,0,2023-04
2023-04-17,Karnataka,Karnataka_District,7843,1835,1960,3529,1725,627,2023,4,0,0,2023-04
2023-04-17,Tamil Nadu,Tamil_District,9115,1529,2278,4101,2005,729,2023,4,0,0,2023-04
2023-04-17,Delhi,Delhi_District,5523,727,1380,2485,1215,441,2023,4,0,0,2023-04
2023-04-17,West Bengal,West_District,6932,2019,1733,3119,1525,554,2023,4,0,0,2023-04
2023-04-18,Maharashtra,Maharashtra_District,10602,1808,2650,4770,2332,848,2023,4,1,0,2023-04
2023-04-18,Uttar Pradesh,Uttar_District,15929,3387,3982,7168,3504,1274,2023,4,1,0,2023-04
2023-04-18,Karnataka,Karnataka_District,7887,1679,1971,3549,1735,630,2023,4,1,0,2023-04
2023-04-18,Tamil Nadu,Tamil_District,9264,1804,2316,4168,2038,741,2023,4,1,0,2023-04
2023-04-18,Delhi,Delhi_District,5108,1387,1277,2298,1123,408,2023,4,1,0,2023-04
2023-04-18,West Bengal,West_District,6044,1050,1511,2719,1329,483,2023,4,1,0,2023-04
2023-04-19,Maharashtra,Maharashtra_District,10171,2617,2542,4576,2237,813,2023,4,2,0,2023-04
2023-04-19,Uttar Pradesh,Uttar_District,15500,2153,3875,6975,3410,1240,2023,4,2,0,2023-04
2023-04-19,Karnataka,Karnataka_District,8179,1743,2044,3680,1799,654,2023,4,2,0,2023-04
2023-04-19,Tamil Nadu,Tamil_District,9483,1425,2370,4267,2086,758,2023,4,2,0,2023-04
2023-04-19,Delhi,Delhi_District,5480,778,1370,2466,1205,438,2023,4,2,0,2023-04
2023-04-19,West Bengal,West_District,6412,1284,1603,2885,1410,512,2023,4,2,0,2023-04
2023-04-20,Maharashtra,Maharashtra_District,9938,2713,2484,4472,2186,795,2023,4,3,0,2023-04
2023-04-20,Uttar Pradesh,Uttar_District,15543,2237,3885,6994,3419,1243,2023,4,3,0,2023-04
2023-04-20,Karnataka,Karnataka_District,7398,1921,1849,3329,1627,591,2023,4,3,0,2023-04
2023-04-20,Tamil Nadu,Tamil_District,8801,1273,2200,3960,1936,704,2023,4,3,0,2023-04
2023-04-20,Delhi,Delhi_District,5070,1057,1267,2281,1115,405,2023,4,3,0,2023-04
2023-04-20,West Bengal,West_District,6355,1158,1588,2859,1398,508,2023,4,3,0,2023-04
2023-04-21,Maharashtra,Maharashtra_District,10073,1717,2518,4532,2216,805,2023,4,4,0,2023-04
2023-04-21,Uttar Pradesh,Uttar_District,15835,3468,3958,7125,3483,1266,2023,4,4,0,2023-04
2023-04-21,Karnataka,Karnataka_District,7352,1587,1838,3308,1617,588,2023,4,4,0,2023-04
2023-04-21,Tamil Nadu,Tamil_District,8958,2399,2239,4031,1970,716,2023,4,4,0,2023-04
2023-04-21,Delhi,Delhi_District,4737,572,1184,2131,1042,378,2023,4,4,0,2023-04
2023-04-21,West Bengal,West_District,6181,918,1545,2781,1359,494,2023,4,4,0,2023-04
2023-04-22,Maharashtra,Maharashtra_District,6631,1975,1657,2983,1458,530,2023,4,5,1,2023-04
2023-04-22,Uttar Pradesh,Uttar_District,9427,2745,2356,4242,2073,754,2023,4,5,1,2023-04
2023-04-22,Karnataka,Karnataka_District,4565,517,1141,2054,1004,365,2023,4,5,1,2023-04
2023-04-22,Tamil Nadu,Tamil_District,5488,1072,1372,2469,1207,439,2023,4,5,1,2023-04
2023-04-22,Delhi,Delhi_District,3056,674,764,1375,672,244,2023,4,5,1,2023-04
2023-04-22,West Bengal,West_District,3870,486,967,1741,851,309,2023,4,5,1,2023-04
2023-04-23,Maharashtra,Maharashtra_District,6099,1749,1524,2744,1341,487,2023,4,6,1,2023-04
2023-04-23,Uttar Pradesh,Uttar_District,8900,1274,2225,4005,1958,712,2023,4,6,1,2023-04
2023-04-23,Karnataka,Karnataka_District,5016,995,1254,2257,1103,401,2023,4,6,1,2023-04
2023-04-23,Tamil Nadu,Tamil_District,5298,1225,1324,2384,1165,423,2023,4,6,1,2023-04
2023-04-23,Delhi,Delhi_District,3257,843,814,1465,716,260,2023,4,6,1,2023-04
2023-04-23,West Bengal,West_District,3796,720,949,1708,835,303,2023,4,6,1,2023-04
2023-04-24,Maharashtra,Maharashtra_District,10609,1609,2652,4774,2333,848,2023,4,0,0,2023-04
2023-04-24,Uttar Pradesh,Uttar_District,15108,3937,3777,6798,3323,1208,2023,4,0,0,2023-04
2023-04-24,Karnataka,Karnataka_District,7422,1843,1855,3339,1632,593,2023,4,0,0,2023-04
2023-04-24,Tamil Nadu,Tamil_District,9377,1845,2344,4219,2062,750,2023,4,0,0,2023-04
2023-04-24,Delhi,Delhi_District,4964,535,1241,2233,1092,397,2023,4,0,0,2023-04
2023-04-24,West Bengal,West_District,6580,905,1645,2961,1447,526,2023,4,0,0,2023-04
2023-04-25,Maharashtra,Maharashtra_District,10596,2191,2649,4768,2331,847,2023,4,1,0,2023-04
2023-04-25,Uttar Pradesh,Uttar_District,15734,3001,3933,7080,3461,1258,2023,4,1,0,2023-04
2023-04-25,Karnataka,Karnataka_District,7322,974,1830,3294,1610,585,2023,4,1,0,2023-04
2023-04-25,Tamil Nadu,Tamil_District,8721,1290,2180,3924,1918,697,2023,4,1,0,2023-04
2023-04-25,Delhi,Delhi_District,4744,657,1186,2134,1043,379,2023,4,1,0,2023-04
2023-04-25,West Bengal,West_District,6994,1271,1748,3147,1538,559,2023,4,1,0,2023-04
2023-04-26,Maharashtra,Maharashtra_District,10307,2868,2576,4638,2267,824,2023,4,2,0,2023-04
2023-04-26,Uttar Pradesh,Uttar_District,15851,2649,3962,7132,3487,1268,2023,4,2,0,2023-04
2023-04-26,Karnataka,Karnataka_District,7622,1033,1905,3429,1676,609,2023,4,2,0,2023-04
2023-04-26,Tamil Nadu,Tamil_District,8894,2577,2223,4002,1956,711,2023,4,2,0,2023-04
2023-04-26,Delhi,Delhi_District,4747,1107,1186,2136,1044,379,2023,4,2,0,2023-04
2023-04-26,West Bengal,West_District,6494,1594,1623,2922,1428,519,2023,4,2,0,2023-04
2023-04-27,Maharashtra,Maharashtra_District,10539,2259,2634,4742,2318,843,2023,4,3,0,2023-04
2023-04-27,Uttar Pradesh,Uttar_District,15968,3110,3992,7185,3512,1277,2023,4,3,0,2023-04
2023-04-27,Karnataka,Karnataka_District,7660,1019,1915,3447,1685,612,2023,4,3,0,2023-04
2023-04-27,Tamil Nadu,Tamil_District,9220,2486,2305,4149,2028,737,2023,4,3,0,2023-04
2023-04-27,Delhi,Delhi_District,4908,768,1227,2208,1079,392,2023,4,3,0,2023-04
2023-04-27,West Bengal,West_District,6992,1090,1748,3146,1538,559,2023,4,3,0,2023-04
2023-04-28,Maharashtra,Maharashtra_District,10454,2057,2613,4704,2299,836,2023,4,4,0,2023-04
2023-04-28,Uttar Pradesh,Uttar_District,16079,2641,4019,7235,3537,1286,2023,4,4,0,2023-04
2023-04-28,Karnataka,Karnataka_District,7716,2019,1929,3472,1697,617,2023,4,4,0,2023-04
2023-04-28,Tamil Nadu,Tamil_District,9576,2399,2394,4309,2106,766,2023,4,4,0,2023-04
2023-04-28,Delhi,Delhi_District,5228,639,1307,2352,1150,418,2023,4,4,0,2023-04
2023-04-28,West Bengal,West_District,6416,1480,1604,2887,1411,513,2023,4,4,0,2023-04
2023-04-29,Maharashtra,Maharashtra_District,5961,1727,1490,2682,1311,476,2023,4,5,1,2023-04
2023-04-29,Uttar Pradesh,Uttar_District,9597,1274,2399,4318,2111,767,2023,4,5,1,2023-04
2023-04-29,Karnataka,Karnataka_District,4685,829,1171,2108,1030,374,2023,4,5,1,2023-04
2023-04-29,Tamil Nadu,Tamil_District,5368,1512,1342,2415,1180,429,2023,4,5,1,2023-04
2023-04-29,Delhi,Delhi_District,3228,967,807,1452,710,258,2023,4,5,1,2023-04
2023-04-29,West Bengal,West_District,3469,462,867,1561,763,277,2023,4,5,1,2023-04
2023-04-30,Maharashtra,Maharashtra_District,6603,1703,1650,2971,1452,528,2023,4,6,1,2023-04
2023-04-30,Uttar Pradesh,Uttar_District,9140,953,2285,4113,2010,731,2023,4,6,1,2023-04
2023-04-30,Karnataka,Karnataka_District,4876,762,1219,2194,1072,390,2023,4,6,1,2023-04
2023-04-30,Tamil Nadu,Tamil_District,5513,604,1378,2480,1212,441,2023,4,6,1,2023-04
2023-04-30,Delhi,Delhi_District,3069,419,767,1381,675,245,2023,4,6,1,2023-04
2023-04-30,West Bengal,West_District,3738,377,934,1682,822,299,2023,4,6,1,2023-04
2023-05-01,Maharashtra,Maharashtra_District,8100,1427,2025,3645,1782,648,2023,5,0,0,2023-05
2023-05-01,Uttar Pradesh,Uttar_District,12110,2620,3027,5449,2664,968,2023,5,0,0,2023-05
2023-05-01,Karnataka,Karnataka_District,6454,982,1613,2904,1419,516,2023,5,0,0,2023-05
2023-05-01,Tamil Nadu,Tamil_District,7319,1272,1829,3293,1610,585,2023,5,0,0,2023-05
2023-05-01,Delhi,Delhi_District,4087,978,1021,1839,899,326,2023,5,0,0,2023-05
2023-05-01,West Bengal,West_District,5096,1362,1274,2293,1121,407,2023,5,0,0,2023-05
2023-05-02,Maharashtra,Maharashtra_District,8284,1630,2071,3727,1822,662,2023,5,1,0,2023-05
2023-05-02,Uttar Pradesh,Uttar_District,12042,1905,3010,5418,2649,963,2023,5,1,0,2023-05
2023-05-02,Karnataka,Karnataka_District,6426,1077,1606,2891,1413,514,2023,5,1,0,2023-05
2023-05-02,Tamil Nadu,Tamil_District,6673,865,1668,3002,1468,533,2023,5,1,0,2023-05
2023-05-02,Delhi,Delhi_District,4471,773,1117,2011,983,357,2023,5,1,0,2023-05
2023-05-02,West Bengal,West_District,4589,1328,1147,2065,1009,367,2023,5,1,0,2023-05
2023-05-03,Maharashtra,Maharashtra_District,7758,2015,1939,3491,1706,620,2023,5,2,0,2023-05
2023-05-03,Uttar Pradesh,Uttar_District,12200,2364,3050,5490,2684,976,2023,5,2,0,2023-05
2023-05-03,Karnataka,Karnataka_District,5507,944,1376,2478,1211,440,2023,5,2,0,2023-05
2023-05-03,Tamil Nadu,Tamil_District,6966,1165,1741,3134,1532,557,2023,5,2,0,2023-05
2023-05-03,Delhi,Delhi_District,4445,516,1111,2000,977,355,2023,5,2,0,2023-05
2023-05-03,West Bengal,West_District,5307,1388,1326,2388,1167,424,2023,5,2,0,2023-05
2023-05-04,Maharashtra,Maharashtra_District,8330,1263,2082,3748,1832,666,2023,5,3,0,2023-05
2023-05-04,Uttar Pradesh,Uttar_District,11827,3258,2956,5322,2601,946,2023,5,3,0,2023-05
2023-05-04,Karnataka,Karnataka_District,6221,1455,1555,2799,1368,497,2023,5,3,0,2023-05
2023-05-04,Tamil Nadu,Tamil_District,6622,1815,1655,2979,1456,529,2023,5,3,0,2023-05
2023-05-04,Delhi,Delhi_District,3554,737,888,1599,781,284,2023,5,3,0,2023-05
2023-05-04,West Bengal,West_District,5400,667,1350,2430,1188,432,2023,5,3,0,2023-05
2023-05-05,Maharashtra,Maharashtra_District,8198,1320,2049,3689,1803,655,2023,5,4,0,2023-05
2023-05-05,Uttar Pradesh,Uttar_District,12441,2785,3110,5598,2737,995,2023,5,4,0,2023-05
2023-05-05,Karnataka,Karnataka_District,5946,1233,1486,2675,1308,475,2023,5,4,0,2023-05
2023-05-05,Tamil Nadu,Tamil_District,7151,1217,1787,3217,1573,572,2023,5,4,0,2023-05
2023-05-05,Delhi,Delhi_District,3929,872,982,1768,864,314,2023,5,4,0,2023-05
2023-05-05,West Bengal,West_District,4998,1258,1249,2249,1099,399,2023,5,4,0,2023-05
2023-05-06,Maharashtra,Maharashtra_District,4952,1323,1238,2228,1089,396,2023,5,5,1,2023-05
2023-05-06,Uttar Pradesh,Uttar_District,7303,2106,1825,3286,1606,584,2023,5,5,1,2023-05
2023-05-06,Karnataka,Karnataka_District,3115,876,778,1401,685,249,2023,5,5,1,2023-05
2023-05-06,Tamil Nadu,Tamil_District,4031,696,1007,1813,886,322,2023,5,5,1,2023-05
2023-05-06,Delhi,Delhi_District,2786,607,696,1253,612,222,2023,5,5,1,2023-05
2023-05-06,West Bengal,West_District,2676,474,669,1204,588,214,2023,5,5,1,2023-05
2023-05-07,Maharashtra,Maharashtra_District,4504,689,1126,2026,990,360,2023,5,6,1,2023-05
2023-05-07,Uttar Pradesh,Uttar_District,7659,1734,1914,3446,1684,612,2023,5,6,1,2023-05
2023-05-07,Karnataka,Karnataka_District,3259,820,814,1466,716,260,2023,5,6,1,2023-05
2023-05-07,Tamil Nadu,Tamil_District,3718,584,929,1673,817,297,2023,5,6,1,2023-05
2023-05-07,Delhi,Delhi_District,2088,533,522,939,459,167,2023,5,6,1,2023-05
2023-05-07,West Bengal,West_District,3120,644,780,1404,686,249,2023,5,6,1,2023-05
2023-05-08,Maharashtra,Maharashtra_District,7897,2122,1974,3553,1737,631,2023,5,0,0,2023-05
2023-05-08,Uttar Pradesh,Uttar_District,11814,2456,2953,5316,2599,945,2023,5,0,0,2023-05
2023-05-08,Karnataka,Karnataka_District,5907,1466,1476,2658,1299,472,2023,5,0,0,2023-05
2023-05-08,Tamil Nadu,Tamil_District,7052,1311,1763,3173,1551,564,2023,5,0,0,2023-05
2023-05-08,Delhi,Delhi_District,3760,562,940,1692,827,300,2023,5,0,0,2023-05
2023-05-08,West Bengal,West_District,4837,951,1209,2176,1064,386,2023,5,0,0,2023-05
2023-05-09,Maharashtra,Maharashtra_District,7595,1812,1898,3417,1670,607,2023,5,1,0,2023-05
2023-05-09,Uttar Pradesh,Uttar_District,12240,1316,3060,5508,2692,979,2023,5,1,0,2023-05
2023-05-09,Karnataka,Karnataka_District,5965,871,1491,2684,1312,477,2023,5,1,0,2023-05
2023-05-09,Tamil Nadu,Tamil_District,7069,1363,1767,3181,1555,565,2023,5,1,0,2023-05
2023-05-09,Delhi,Delhi_District,4166,1049,1041,1874,916,333,2023,5,1,0,2023-05
2023-05-09,West Bengal,West_District,5175,792,1293,2328,1138,414,2023,5,1,0,2023-05
2023-05-10,Maharashtra,Maharashtra_District,7579,1473,1894,3410,1667,606,2023,5,2,0,2023-05
2023-05-10,Uttar Pradesh,Uttar_District,12357,2064,3089,5560,2718,988,2023,5,2,0,2023-05
2023-05-10,Karnataka,Karnataka_District,5664,741,1416,2548,1246,453,2023,5,2,0,2023-05
2023-05-10,Tamil Nadu,Tamil_District,6814,1968,1703,3066,1499,545,2023,5,2,0,2023-05
2023-05-10,Delhi,Delhi_District,4287,623,1071,1929,943,342,2023,5,2,0,2023-05
2023-05-10,West Bengal,West_District,5372,926,1343,2417,1181,429,2023,5,2,0,2023-05
2023-05-11,Maharashtra,Maharashtra_District,8499,1164,2124,3824,1869,679,2023,5,3,0,2023-05
2023-05-11,Uttar Pradesh,Uttar_District,11922,3374,2980,5364,2622,953,2023,5,3,0,2023-05
2023-05-11,Karnataka,Karnataka_District,6277,1113,1569,2824,1380,502,2023,5,3,0,2023-05
2023-05-11,Tamil Nadu,Tamil_District,7221,1322,1805,3249,1588,577,2023,5,3,0,2023-05
2023-05-11,Delhi,Delhi_District,4035,1085,1008,1815,887,322,2023,5,3,0,2023-05
2023-05-11,West Bengal,West_District,5152,638,1288,2318,1133,412,2023,5,3,0,2023-05
2023-05-12,Maharashtra,Maharashtra_District,7504,1474,1876,3376,1650,600,2023,5,4,0,2023-05
2023-05-12,Uttar Pradesh,Uttar_District,11666,1324,2916,5249,2566,933,2023,5,4,0,2023-05
2023-05-12,Karnataka,Karnataka_District,6275,1663,1568,2823,1380,502,2023,5,4,0,2023-05
2023-05-12,Tamil Nadu,Tamil_District,6785,823,1696,3053,1492,542,2023,5,4,0,2023-05
2023-05-12,Delhi,Delhi_District,3824,518,956,1720,841,305,2023,5,4,0,2023-05
2023-05-12,West Bengal,West_District,4699,791,1174,2114,1033,375,2023,5,4,0,2023-05
2023-05-13,Maharashtra,Maharashtra_District,5284,790,1321,2377,1162,422,2023,5,5,1,2023-05
2023-05-13,Uttar Pradesh,Uttar_District,7059,933,1764,3176,1552,564,2023,5,5,1,2023-05
2023-05-13,Karnataka,Karnataka_District,3292,598,823,1481,724,263,2023,5,5,1,2023-05
2023-05-13,Tamil Nadu,Tamil_District,3948,843,987,1776,868,315,2023,5,5,1,2023-05
2023-05-13,Delhi,Delhi_District,2795,717,698,1257,614,223,2023,5,5,1,2023-05
2023-05-13,West Bengal,West_District,2891,364,722,1300,636,231,2023,5,5,1,2023-05
2023-05-14,Maharashtra,Maharashtra_District,4792,1193,1198,2156,1054,383,2023,5,6,1,2023-05
2023-05-14,Uttar Pradesh,Uttar_District,7026,1180,1756,3161,1545,562,2023,5,6,1,2023-05
2023-05-14,Karnataka,Karnataka_District,4083,1095,1020,1837,898,326,2023,5,6,1,2023-05
2023-05-14,Tamil Nadu,Tamil_District,4423,550,1105,1990,973,353,2023,5,6,1,2023-05
2023-05-14,Delhi,Delhi_District,2208,634,552,993,485,176,2023,5,6,1,2023-05
2023-05-14,West Bengal,West_District,3022,464,755,1359,664,241,2023,5,6,1,2023-05
